otu_3623;212	100.0	AF342801.1.1764_U Eukaryota|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Polycladida|Stylochus|Stylochus+zebra
otu_3348;1	98.5	GU823374.1.1208_U Eukaryota|Rhizaria|Radiolaria|RAD-A|RAD-A_X|RAD-A_XX|RAD-A_XXX|RAD-A_XXX+sp.
otu_598573;1	92.5	EF612768 Bacteria|Rhodospirillaceae|Insolitispirillum|peregrinum
otu_2562;45	90.2	AB252769.1.1676_U Eukaryota|Stramenopiles|Stramenopiles_X|MAST|MAST-3-12|MAST-12|MAST-12A|MAST-12A+sp.
otu_69028;1	84.6	DQ243994.1.1803_U Eukaryota|Rhizaria|Cercozoa|Filosa-Granofilosea|Limnofilida|Limnofilidae|Limnofilidae_X|Limnofilidae_X+sp.
otu_76199;6	92.5	AJ277894 Bacteria|Desulfomicrobiaceae|Desulfomicrobium|baculatum
otu_179487;8	86.8	D84027 Bacteria|Pseudomonadaceae|Pseudomonas|taetrolens
otu_106577;20	87.4	AJ404315.1.2208_U Eukaryota|Rhizaria|Foraminifera|Miliolida|Miliolida_X|Soritidae|Amphisorus|Amphisorus+hemprichii
otu_173284;9	93.5	U85845 Bacteria|Colwelliaceae|Colwellia|demingiae
otu_10047;2	83.5	JQ781952.1.1803_U Eukaryota|Stramenopiles|Stramenopiles_X|MAST|MAST-3-12|MAST-3|MAST-3F|MAST-3F+sp.
otu_29925;1	97.7	AB088282 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|23|Gonyaulacaceae|Alexandrium_02|affine
otu_17216;77	99.2	AB533369.1.2929_G Eukaryota|Archaeplastida|Chlorophyta|Nephroselmidophyceae|Nephroselmidophyceae_X|Nephroselmidaceae|Nephroselmis|Nephroselmis+viridis
otu_1697;14	98.4	AY665036.1.1748_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-5|MALV-I-Clade-5_X|MALV-I-Clade-5_X+sp.
otu_156606;1	89.1	AY434686 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Uncultured|18|Uncultured-X|Uncultured-XX|dinoflagellate
otu_3723;96	98.5	GU822189.1.1213_U Eukaryota|Rhizaria|Cercozoa|Filosa-Thecofilosea|Cryomonadida|Protaspa-lineage|Protaspa-lineage_X|Protaspa-lineage_X+sp.
otu_163902;1	81.8	DQ841177 Bacteria|Desulfovibrionaceae|Desulfocurvus|vexinensis
otu_95975;6	100.0	AF249218.1.2108_U Eukaryota|Opisthokonta|Metazoa|Mollusca|Gastropoda|Pleurobranchia|Euselenops|Euselenops+luniceps
otu_48;1877	100.0	GU969170.1.1745_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Euchaeta|Euchaeta+indica
otu_2372;7	92.5	U03479.1.1787_U Eukaryota|Rhizaria|Cercozoa|Filosa-Chlorarachnea|Chlorarachnida|Chlorarachnida_X|Bigelowiella|Bigelowiella+longifila
otu_151744;1	81.2	GU823503.1.1391_U Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Polar-centric-Coscinodiscophyceae_X|Polar-centric-Coscinodiscophyceae_X+sp.
otu_2757;19	90.8	GU824745.1.982_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-29|MALV-II-Clade-29_X|MALV-II-Clade-29_X+sp.
otu_20609;1	96.2	AJ287500.1.1907_U Eukaryota|Opisthokonta|Metazoa|Platyhelminthes|Trematoda|Digenea|Didymozoon|Didymozoon+scombri
otu_726365;1	89.0	JN680943.1.1831_U Eukaryota|Opisthokonta|Metazoa|Bryozoa|Bryozoa_X|Bryozoa_XX|Membranipora|Membranipora+membranacea
otu_12531;4	90.6	AJ002139 Bacteria|Bartonellaceae|Bartonella|alsatica
otu_28069;289	82.4	AJ389633.1.1787_U Eukaryota|Opisthokonta|Metazoa|Mollusca|Bivalvia|Ostreoida|Hyotissa|Hyotissa+numisma
otu_4273;2	89.2	AF290068.1.1676_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-6|MALV-II-Clade-6_X|MALV-II-Clade-6_X+sp.
otu_4697;3	92.3	EU287808.1.1778_U Eukaryota|Rhizaria|Radiolaria|RAD-B|RAD-B_X|RAD-B-Group-I|RAD-B-Group-I_X|RAD-B-Group-I_X+sp.
otu_6683;15	81.1	FR749898 Bacteria|Desulfovibrionaceae|Desulfovibrio|giganteus
otu_1414;63	98.4	GU823247.1.1384_U Eukaryota|Stramenopiles|Stramenopiles_X|Stramenopiles_XX|Stramenopiles_XXX|Stramenopiles_XXXX|Stramenopiles_XXXXX|Stramenopiles_XXXXX+sp.
otu_180664;15	88.5	AJ514862.1.1064_U Eukaryota|Rhizaria|Foraminifera|monothalamids|monothalamids_X|Saccamminidae|Foraminiferan|Foraminiferan+sp.
otu_1664;11	80.2	GU824035.1.1400_U Eukaryota|Stramenopiles|Stramenopiles_X|Stramenopiles_XX|Stramenopiles_XXX|Stramenopiles_XXXX|Stramenopiles_XXXXX|Stramenopiles_XXXXX+sp.
otu_37987;1	96.2	EF219017.1.1703_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|*|*
otu_9629;1	81.2	U82327 Bacteria|Thermoanaerobacteraceae|Moorella|glycerini
otu_16283;1	89.6	AF544015 Bacteria|Parvularculaceae|Parvularcula|bermudensis
otu_1330;6	98.5	AY266295.1.1790_U Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+inerme
otu_7595;1	86.8	AY686709 Bacteria|Alcanivoracaceae|Alcanivorax|balearicus
otu_207802;2	97.0	AY454430.1.1748_U Eukaryota|Archaeplastida|Chlorophyta|Ulvophyceae|Ulvales-relatives|Ulvales-relatives_X|Phaeophila|Phaeophila+dendroides
otu_492847;1	0.0	*
otu_359745;1	89.1	U37365 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Suessiales|03|Suessiaceae|Pelagodinium|beii
otu_131;1761	100.0	AB183671 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|16|Peridiniaceae|Scrippsiella_02|sp.
otu_480518;1	0.0	*
otu_5747;14	0.0	*
otu_1118;34	98.5	HM581637.1.1797_U Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Chrysochromulinaceae|Chrysochromulina|Chrysochromulina_X+sp.
otu_2188;10	100.0	DQ868351.1.1731_U Eukaryota|Alveolata|Ciliophora|Oligohymenophorea|Peritrichia|Zoothamniidae|Zoothamnium|Zoothamnium+pelagicum
otu_58796;1	94.3	EU438901 Bacteria|Alcanivoracaceae|Alcanivorax|hongdengensis
otu_2161;1	84.5	AF231804 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|43|Peridiniaceae|Kryptoperidinium|foliaceum
otu_10800;1	90.2	AY129053.1.1764_U Eukaryota|Alveolata|Ciliophora|Spirotrichea|Oligotrichia|Strombidiidae|Strombidiidae_X|Strombidiidae_X+sp.
otu_798307;1	0.0	*
otu_1202;8	94.7	GU825013.1.1206_U Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collodaria_X|Collodaria_X+sp.
otu_53648;5	96.8	GU823850.1.1189_U Eukaryota|Stramenopiles|Stramenopiles_X|MAST|MAST-3-12|MAST-3|Incisomonas|Incisomonas+sp.
otu_11727;11	84.0	FJ832105.1.1591_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-8|MALV-II-Clade-8_X|MALV-II-Clade-8_X+sp.
otu_1756;1	80.2	AJ843077 Bacteria|Oceanospirillaceae|Marinomonas|aquimarina
otu_482;86	100.0	JF791026.1.1777_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-1|MALV-I-Clade-1_X|MALV-I-Clade-1_X+sp.
otu_734272;2	92.2	HM799939.1.1106_U Eukaryota|Excavata|Discoba|Discoba_X|Discoba_XX|Discoba_XXX|Discoba_XXXX|Discoba_XXXX+sp.
otu_320669;1	0.0	*
otu_10085;5	94.6	AY129031.1.1799_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-1|MALV-II-Clade-1_X|MALV-II-Clade-1_X+sp.
otu_46080;18	89.2	AB330057.1.1598_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|*|*|*
otu_1777;7	0.0	*
otu_47678;2	0.0	*
otu_61630;2	0.0	*
otu_1988;3	0.0	*
otu_34076;2	0.0	*
otu_592455;1	80.4	AB076658.1.1968_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Ostracoda|Conchoecia|Conchoecia+sp.
otu_58803;3	88.7	Y12372 Bacteria|Chromatiaceae|Thiocystis|minor
otu_23118;1	96.2	GU969165.1.1727_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Cyclopoida|Corycaeus|Corycaeus+speciosus
otu_5160;30	93.8	EF526855.1.1761_U Eukaryota|Alveolata|Dinophyta|Dinophyceae|Uncultured|64|Uncultured-X|Uncultured-XX|dinoflagellate
otu_115665;4	93.0	AY753955.1.2112_U Eukaryota|Excavata|Discoba|Euglenozoa|Kinetoplastida|Neobodonid|Neobodonid_X|Neobodonid_X+sp.
otu_173807;12	0.0	*
otu_47740;1	80.6	X99236 Bacteria|Desulfovibrionaceae|Desulfovibrio|africanus
otu_15050;2	82.0	HM799887.1.1613_U Eukaryota|Excavata|Discoba|Discoba_X|Discoba_XX|Discoba_XXX|Discoba_XXXX|Discoba_XXXX+sp.
otu_35406;163	0.0	*
otu_7104;1	97.5	AY665101.1.1700_U Eukaryota|Alveolata|Ciliophora|Spirotrichea|Choreotrichia|Choreotrichia-1|Choreotrichia-1_X|Choreotrichia-1_X+sp.
otu_8806;1	80.0	GU969160.1.1706_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Calocalanus|Calocalanus+pavo
otu_32362;13	93.5	BX294149 Bacteria|Planctomycetaceae|Rhodopirellula|baltica
otu_17602;8	100.0	DQ299988.1.1799_U Eukaryota|Opisthokonta|Metazoa|Annelida|Annelida_X|Annelida_XX|Phascolosoma|Phascolosoma+nigrescens
otu_556582;1	97.6	GQ259748.1.1754_U Eukaryota|Alveolata|Ciliophora|Colpodea|Cyrtolophosidida|Cyrtolophosididae|Aristerostoma|Aristerostoma+sp.
otu_3452;3	91.3	GU822072.1.1201_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-5|MALV-I-Clade-5_X|MALV-I-Clade-5_X+sp.
otu_131469;11	95.6	AY737643.1.1803_U Eukaryota|Opisthokonta|Metazoa|Porifera|Porifera_X|Demospongiae|Mycale|Mycale+sp.
otu_2932;3	90.0	EF172940.1.1546_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-6|MALV-II-Clade-6_X|MALV-II-Clade-6_X+sp.
otu_242316;2	86.9	AJ228786.1.1756_U Eukaryota|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Polycladida|Notoplana|Notoplana+australis
otu_153960;16	80.9	AF329178.1.1822_U Eukaryota|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Acoelomorpha|Childia|Childia+cycloposthium
otu_776637;2	0.0	*
otu_135;3380	100.0	DQ222877.1.1801_U Eukaryota|Picozoa|Picomonadea|Picomonadida|Picomonadidae|Picomonas|01|Picobiliphyta_XXXX+sp.
otu_15373;2	80.6	JN090885.1.1791_U Eukaryota|Alveolata|Apicomplexa|Apicomplexa_X|Colpodellidae|Colpodellidae_X|Colpodellidae_XX|Colpodellidae_XX+sp.
otu_10573;7	0.0	*
otu_3561;11	92.5	AJ011760 Bacteria|Phyllobacteriaceae|Aminobacter|aganoensis
otu_10774;8	86.3	EU380291.1.1794_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Harpacticoida|Stenhelia|Stenhelia+sp.
otu_127736;2	0.0	*
otu_397627;1	82.0	AF411261.1.1821_U Eukaryota|Rhizaria|Cercozoa|Filosa-Imbricatea|Thaumatomonadida|Thaumatomonadidae|Thaumatomonas|Thaumatomonas+sp.
otu_93460;4	95.9	GQ259748.1.1754_U Eukaryota|Alveolata|Ciliophora|Colpodea|Cyrtolophosidida|Cyrtolophosididae|Aristerostoma|Aristerostoma+sp.
otu_50538;1	0.0	*
otu_100;158	100.0	AY682202 Bacteria|Alteromonadaceae|Alteromonas|addita
otu_123057;1	94.5	AY598817 Bacteria|Phyllobacteriaceae|Hoeflea|marina
otu_117161;1	0.0	*
otu_602;37	85.4	AB275078.1.1682_U Eukaryota|Archaeplastida|Chlorophyta|Prasino-Clade-7|Prasino-Clade-7A|Prasino-Clade-7A1|Prasino-Clade-7A1_X|Prasino-Clade-7A1_X+sp.
otu_2104;7	98.5	GU825209.1.1202_U Eukaryota|Alveolata|Dinophyta|Dinophyceae|Uncultured|82-83|83|Uncultured-X|Uncultured-XX|dinoflagellate
otu_9285;10	80.8	AB430618.1.1792_U Eukaryota|Stramenopiles|Stramenopiles_X|Bolidophyceae-and-relatives|Bolidophyceae-and-relatives_X|Bolidophyceae-and-relatives_XX|Bolidomonas|Bolidomonas+pacifica
otu_3916;2	0.0	*
otu_141851;2	85.2	AB076660 Bacteria|Alicyclobacillaceae|Alicyclobacillus|acidiphilus
otu_2790;7	94.5	FJ000256.1.1608_U Eukaryota|Excavata|Discoba|Euglenozoa|Diplonemea|Diplonemea_X|Diplonemea_XX|Diplonemea_XX+sp.
otu_406;139	100.0	AJ833631 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma
otu_170668;1	84.2	EU371396.1.1261_U Eukaryota|Rhizaria|Cercozoa|Filosa-Thecofilosea|Ventricleftida|Ventricleftida_X|Ventricleftida_XX|Ventricleftida_XX+sp.
otu_421788;2	0.0	*
otu_3112;1	98.5	GU823436.1.1207_U Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Raphid-pennate|Raphid-pennate_X|Raphid-pennate_X+sp.
otu_44420;34	86.8	AF177276 Bacteria|Desulfovibrionaceae|Desulfovibrio|inopinatus
otu_27790;4	86.9	AF188675.1.1848_U Eukaryota|Opisthokonta|Metazoa|Mollusca|Gastropoda|Heterobranchia|Bullacta|Bullacta+exarata
otu_2827;3	96.9	AF022196 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gymnodiniales|18|Gymnodiniaceae|Gymnodinium_02|sp.
otu_33021;14	96.9	AF203895.1.1766_U Eukaryota|Archaeplastida|Rhodophyta|Florideophyceae|Ceramiales|Rhodomelaceae|Lenormandia|Lenormandia+prolifera
otu_8769;64	88.2	JN631340.1.1775_U Eukaryota|Opisthokonta|Metazoa|Annelida|Annelida_X|Annelida_XX|Neogyptis|Neogyptis+hinehina
otu_43952;2	81.3	AJ579914 Bacteria|Clostridiales|Helcococcus|sueciensis
otu_149;133	90.6	HM799887.1.1613_U Eukaryota|Excavata|Discoba|Discoba_X|Discoba_XX|Discoba_XXX|Discoba_XXXX|Discoba_XXXX+sp.
otu_14015;2	97.7	AY421788 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|04|Gonyaulacaceae|Lingulodinium|polyedrum
otu_1075;308	96.1	AY665022.1.1751_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-5|MALV-I-Clade-5_X|MALV-I-Clade-5_X+sp.
otu_2647;3	95.3	AY129031.1.1799_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-1|MALV-II-Clade-1_X|MALV-II-Clade-1_X+sp.
otu_15726;3	89.6	L34955 Bacteria|Piscirickettsiaceae|Cycloclasticus|pugetii
otu_4585;3	96.9	HQ446969.1.1731_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-10-and-11|MALV-II-Clade-10-and-11_X|MALV-II-Clade-10-and-11_X+sp.
otu_1877;3	95.4	EU445271 Bacteria|Rhodobiaceae|Afifella|pfennigii
otu_133724;1	95.5	AB275111.1.1803_U Eukaryota|Stramenopiles|Stramenopiles_X|Labyrinthulea|Labyrinthulales|Labyrinthulaceae|Labyrinthulaceae_X|Labyrinthulaceae_X+sp.
otu_181272;2	0.0	*
otu_10196;3	95.4	AY665126.1.1754_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|*|*
otu_7586;2	97.2	AY714366.1.2088_U Eukaryota|Amoebozoa|Lobosa|Discosea-Flabellinia|Dactylopodida|Paramoebidae|Neoparamoeba|Neoparamoeba+branchiphila
otu_1419;1	100.0	AY664997.1.1751_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-16|MALV-II-Clade-16_X|MALV-II-Clade-16_X+sp.
otu_23799;2	85.8	AF458778 Bacteria|Desulfovibrionaceae|Desulfovibrio|hydrothermalis
otu_5070;2	85.8	AJ246272.1.1787_U Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Prymnesiales|Prymnesiaceae|Haptolina|Haptolina+hirta
otu_69;82	100.0	GU969148.1.1750_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Pareucalanus|Pareucalanus+attenuatus
otu_5355;20	98.1	AF304195 Bacteria|Methylococcaceae|Methylobacter|luteus
otu_5392;42	91.9	EF527110.1.1776_U Eukaryota|Alveolata|Ciliophora|Spirotrichea|Oligotrichia|Strombidiidae|Strombidiidae_X|Strombidiidae_X+sp.
otu_2901;1	98.4	GU820630.1.1203_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-2|MALV-I-Clade-2_X|MALV-I-Clade-2_X+sp.
otu_7301;2	96.2	AY665126.1.1754_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|*|*
otu_506437;3	82.0	AB275002.1.1662_U Eukaryota|Alveolata|Apicomplexa|Apicomplexa_X|Gregarines|Gregarines_X|Gregarines_XX|Gregarines_XX+sp.
otu_11646;1	0.0	*
otu_3456;1	96.1	GU820641.1.1228_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-3|MALV-I-Clade-3_X|MALV-I-Clade-3_X+sp.
otu_4978;11	95.4	HM997022 Bacteria|Rhodobacteraceae|Celeribacter|baekdonensis
otu_2466;90	94.6	AY664993.1.1754_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-III|MALV-III_X|MALV-III_XX|MALV-III_XX+sp.
otu_24228;35	93.1	U14388.1.1839_U Eukaryota|Stramenopiles|Stramenopiles_X|Dictyochophyceae|Dictyochophyceae_X|Rhizochromulinales|Rhizochromulina|Rhizochromulina+marina
otu_50519;1	84.9	AJ582755 Bacteria|Desulfovibrionaceae|Desulfovibrio|idahonensis
otu_114449;2	97.0	JF781540.1.1807_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Cyclopoida|Oithona|Oithona+sp.
otu_1043;2	100.0	AY937332.1.1755_U Eukaryota|Opisthokonta|Metazoa|Cnidaria|Cnidaria_X|Hydrozoa|Apolemia|Apolemia+sp.
otu_653743;1	0.0	*
otu_35363;81	87.7	GQ844874.1.1798_U Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Stephanodiscus|Stephanodiscus+hantzschii
otu_150;28	100.0	EF526855.1.1761_U Eukaryota|Alveolata|Dinophyta|Dinophyceae|Uncultured|64|Uncultured-X|Uncultured-XX|dinoflagellate
otu_12599;2	84.3	EU143904.1.800_U Eukaryota|Stramenopiles|Stramenopiles_X|MAST|MAST-2|MAST-2_X|MAST-2_XX|MAST-2_XX+sp.
otu_67495;1	84.7	AY664996.1.1751_U Eukaryota|Alveolata|Dinophyta|Dinophyceae|Uncultured|84-87|84|Uncultured-X|Uncultured-XX|dinoflagellate
otu_15808;952	88.6	EF219016.1.1721_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|*|*|*
otu_24137;8	0.0	*
otu_372822;1	0.0	*
otu_120843;3	87.8	AY490225.1.2141_U Eukaryota|Excavata|Discoba|Euglenozoa|Kinetoplastida|Eubodonid|Bodonidae|Bodonidae+sp.
otu_82450;5	0.0	*
otu_37391;1	0.0	*
otu_144577;2	93.7	HQ833996.1.1887_U Eukaryota|Opisthokonta|Metazoa|Mollusca|Gastropoda|Caenogastropoda|Lambis|Lambis+lambis
otu_273848;1	93.8	GU821416.1.1393_U Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02|sp.
otu_7598;2	93.0	HM800057.1.1661_U Eukaryota|Excavata|Discoba|Euglenozoa|Diplonemea|Diplonemea_X|Diplonemea_XX|Diplonemea_XX+sp.
otu_74;16	100.0	AAYY01000016.137079.138859_U Eukaryota|Opisthokonta|Fungi|Basidiomycota|Ustilaginomycotina|Exobasidiomycetes|Malassezia|Malassezia+globosa
otu_435036;4	84.3	Z47547 Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|mitochondria|Chondrus
otu_860;76	99.2	FJ947037 Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gymnodiniales|17|Warnowiaceae|Proterythropsis|sp.
otu_21276;2	81.8	AJ402342.1.1758_U Eukaryota|Rhizaria|Radiolaria|Acantharea|Acantharea-Group-II|Acantharea-Group-II_X|Acantharea-Group-II_XX|Acantharea-Group-II_XX+sp.
otu_1896;85	0.0	*
otu_168609;10	93.9	EF100267.1.1403_U Eukaryota|Stramenopiles|Stramenopiles_X|Labyrinthulea|Labyrinthulales|Labyrinthulaceae|Labyrinthulaceae_X|Labyrinthulaceae_X+sp.
otu_11947;1	90.8	AY665062.1.1718_U Eukaryota|Alveolata|Ciliophora|Oligohymenophorea|Scuticociliatia|Scuticociliatia-1|Scuticociliatia-1_X|Scuticociliatia-1_X+sp.
otu_276254;4	84.8	AY627008.1.1804_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Cyclopoida|Critomolgus|Critomolgus+sp.
otu_2067;192	100.0	AY664993.1.1754_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-III|MALV-III_X|MALV-III_XX|MALV-III_XX+sp.
otu_2995;2	98.4	AY665056.1.1740_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-5|MALV-I-Clade-5_X|MALV-I-Clade-5_X+sp.
otu_7587;2	93.6	FJ194436 Bacteria|Sphingomonadaceae|Sphingomonas|hankookensis
otu_2174;71	95.4	DQ662847.1.1650_U Eukaryota|Alveolata|Ciliophora|Oligohymenophorea|Sessilida|Vorticellidae|Pseudovorticella|Pseudovorticella+paracratera
otu_118540;17	83.1	AY627011.1.1766_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Cyclopoida|Scambicornus|Scambicornus+sp.
otu_5279;10	81.5	AY500254 Bacteria|Rhizobiaceae|Ensifer|numidicus
otu_1364;4726	98.5	U70078.1.1712_U Eukaryota|Opisthokonta|Metazoa|Platyhelminthes|Turbellaria|Polycladida|Discocelis|Discocelis+tigrina
otu_3150;12	97.7	U40921.1.1770_U Eukaryota|Archaeplastida|Chlorophyta|Prasino-Clade-7|Prasino-Clade-7A|Prasino-Clade-7A1|Prasino-Clade-7A1_X|Prasino-Clade-7A1_X+sp.
otu_2015;48	88.6	AY363958.1.1748_U Eukaryota|Opisthokonta|Mesomycetozoa|Ichthyosporea|Ichthyosphonida|Pseudoperkinsidae|Anurofeca|Anurofeca+sp.
otu_4768;2	93.3	AB275072.1.1545_U Eukaryota|Alveolata|Apicomplexa|Apicomplexa_X|Gregarines|Cephaloidophoroidea|Cephaloidophoroidea_X|Cephaloidophoroidea_X+sp.
otu_1167;13	97.7	AY665036.1.1748_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-5|MALV-I-Clade-5_X|MALV-I-Clade-5_X+sp.
otu_3897;2	95.2	DQ219355 Bacteria|Sneathiellaceae|Sneathiella|chinensis
otu_237589;1	81.5	AJ231184 Bacteria|Planctomycetaceae|Planctomyces|maris
otu_116884;11	97.3	AY753955.1.2112_U Eukaryota|Excavata|Discoba|Euglenozoa|Kinetoplastida|Neobodonid|Neobodonid_X|Neobodonid_X+sp.
otu_237086;2	90.6	AM501965.1.1730_U Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Raphid-pennate|Gomphonema|Gomphonema+micropus
otu_74241;1	82.4	X62912 Bacteria|Planctomycetaceae|Blastopirellula|marina
otu_5610;4	93.9	AY665129.1.1755_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|*|*|*
otu_4995;8	81.3	AF107088.1.1797_U Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|cladeE|cladeE_X|cladeE_XX|cladeE_XX+sp.
otu_4997;2	83.3	AF042496 Bacteria|Waddliaceae|Waddlia|chondrophila
otu_11992;3	98.3	U03478.1.1907_U Organelle|nucleomorph-Archaeplastida|Chlorarachniophyta-nucleomorph|Chlorarachniophyta-nucleomorph_X|Chlorarachniophyta-nucleomorph_XX|Chlorarachniophyta-nucleomorph_XXX|Bigelowiella-nucleomorph|Bigelowiella-nucleomorph+sp.
otu_33187;1	91.5	GU969170.1.1745_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Euchaeta|Euchaeta+indica
otu_48636;2	86.0	AJ295750 Bacteria|Fusobacteriaceae|Fusobacterium|equinum
otu_179217;4	0.0	*
otu_15936;1	98.4	AY665057.1.1738_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-I|MALV-I-Clade-4|MALV-I-Clade-4_X|MALV-I-Clade-4_X+sp.
otu_28552;1	0.0	*
otu_5245;4	99.1	HM852532 Bacteria|Desulfovibrionaceae|Desulfovibrio|piezophilus
otu_404323;1	95.4	X85398.1.1803_U Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Porosira|Porosira+pseudodenticulata
otu_670;10	97.0	GU969198.1.1851_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Acartia|Acartia+negligens
otu_9942;34	96.2	GU969156.1.1734_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Acartia|Acartia+longiremis
otu_7887;2	84.6	AY664989.1.1756_U Eukaryota|Alveolata|Dinophyta|Syndiniales|MALV-II|MALV-II-Clade-10-and-11|MALV-II-Clade-10-and-11_X|MALV-II-Clade-10-and-11_X+sp.
otu_46273;6	0.0	*
otu_481576;3	84.1	AY256263.1.1226_U Eukaryota|Stramenopiles|Stramenopiles_X|Labyrinthulea|Labyrinthulales|Labyrinthulaceae|Labyrinthulaceae_X|Labyrinthulaceae_X+sp.
otu_766943;1	96.9	GU969142.1.1794_U Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Sinocalanus|Sinocalanus+sinensis
